Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
1999-09-30,43.0,43.25,42.69,43.25,2278900.0,0.0,1.0,26.43960454555029,26.59332317662907,26.2489934430126,26.59332317662907,2278900.0
1999-09-29,43.5,43.56,42.5,42.5,2777700.0,0.0,1.0,26.747041807707852,26.78393427916676,26.13216728339273,26.13216728339273,2777700.0
1999-09-28,42.75,43.5,42.63,43.06,2052400.0,0.0,1.0,26.28588591447151,26.747041807707852,26.212100971553696,26.476497017009198,2052400.0
1999-09-27,43.25,43.69,42.81,43.0,2152000.0,0.0,1.0,26.59332317662907,26.863867967327725,26.322778385930416,26.43960454555029,2152000.0
1999-09-24,43.0,43.63,42.69,43.0,2439500.0,0.0,1.0,26.43960454555029,26.82697549586882,26.2489934430126,26.43960454555029,2439500.0
1999-09-23,43.81,44.06,43.13,43.19,2507700.0,0.0,1.0,26.93765291024554,27.09137154132432,26.519538233711256,26.55643070517016,2507700.0
1999-09-22,42.63,43.94,42.56,43.5,2812900.0,0.0,1.0,26.212100971553696,27.017586598406503,26.169059754851638,26.747041807707852,2812900.0
1999-09-21,42.44,43.13,42.38,42.75,2726800.0,0.0,1.0,26.09527481193382,26.519538233711256,26.058382340474914,26.28588591447151,2726800.0
1999-09-20,42.56,42.81,42.19,42.63,1721400.0,0.0,1.0,26.169059754851638,26.322778385930416,25.941556180855038,26.212100971553696,1721400.0
1999-09-17,43.5,43.5,42.75,42.81,2603800.0,0.0,1.0,26.747041807707852,26.747041807707852,26.28588591447151,26.322778385930416,2603800.0
1999-09-16,43.44,43.75,42.31,42.81,2052400.0,0.0,1.0,26.710149336248943,26.900760438786634,26.015341123772856,26.322778385930416,2052400.0
1999-09-15,44.06,44.31,43.44,43.44,2161300.0,0.0,1.0,27.09137154132432,27.245090172403103,26.710149336248943,26.710149336248943,2161300.0
1999-09-14,44.19,44.19,43.69,44.06,1870100.0,0.0,1.0,27.171305229485284,27.171305229485284,26.863867967327725,27.09137154132432,1870100.0
1999-09-13,43.38,44.38,43.19,44.38,2589300.0,0.0,1.0,26.673256864790037,27.28813138910516,26.55643070517016,27.28813138910516,2589300.0
1999-09-10,42.56,43.69,42.19,43.38,2240500.0,0.0,1.0,26.169059754851638,26.863867967327725,25.941556180855038,26.673256864790037,2240500.0
1999-09-09,42.25,42.81,42.0,42.5,1733000.0,0.0,1.0,25.978448652313947,26.322778385930416,25.824730021235165,26.13216728339273,1733000.0
1999-09-08,41.75,42.56,41.44,42.38,1757600.0,0.0,1.0,25.671011390156387,26.169059754851638,25.480400287618696,26.058382340474914,1757600.0
1999-09-07,41.88,42.38,41.75,42.25,1559300.0,0.0,1.0,25.750945078317354,26.058382340474914,25.671011390156387,25.978448652313947,1559300.0
1999-09-03,41.38,42.06,41.06,41.81,2475700.0,0.0,1.0,25.44350781615979,25.861622492694075,25.24674796837895,25.707903861615296,2475700.0
1999-09-02,39.88,40.69,39.75,40.5,3041700.0,0.0,1.0,24.521196029687108,25.019244394382355,24.44126234152614,24.902418234762482,3041700.0
1999-09-01,41.0,41.13,40.06,40.25,2861000.0,0.0,1.0,25.209855496920042,25.289789185081013,24.631873444063828,24.7486996036837,2861000.0
1999-08-31,42.13,42.38,40.94,41.38,2753500.0,0.0,1.0,25.904663709396136,26.058382340474914,25.172963025461137,25.44350781615979,2753500.0
1999-08-30,42.38,42.94,42.06,42.06,2125000.0,0.04875,1.0,26.058382340474914,26.40271207409138,25.861622492694075,25.861622492694075,2125000.0
1999-08-27,42.25,43.06,42.19,42.38,1906000.0,0.0,1.0,25.9483729703761,26.445844736198698,25.911523209944797,26.02821411797726,1906000.0
1999-08-26,42.06,42.81,41.88,42.0,2007600.0,0.0,1.0,25.831682062343642,26.292304067734932,25.721132781049732,25.794832301912336,2007600.0
1999-08-25,41.31,42.94,41.06,42.75,3803900.0,0.0,1.0,25.37106005695235,26.372145215336086,25.217519388488586,26.25545430730363,3803900.0
1999-08-24,40.88,42.25,40.88,41.31,3045600.0,0.0,1.0,25.106970107194677,25.9483729703761,25.106970107194677,25.37106005695235,3045600.0
1999-08-23,41.13,41.69,41.06,41.31,1799700.0,0.0,1.0,25.26051077565844,25.60444187301727,25.217519388488586,25.37106005695235,1799700.0
1999-08-20,40.94,41.38,40.75,41.13,2035200.0,0.0,1.0,25.143819867625975,25.414051444122205,25.02712895959352,25.26051077565844,2035200.0
1999-08-19,40.81,41.69,40.81,41.25,2933900.0,0.0,1.0,25.06397872002482,25.60444187301727,25.06397872002482,25.334210296521043,2933900.0
1999-08-18,41.19,42.44,40.81,42.06,2460100.0,0.0,1.0,25.29736053608974,26.06506387840856,25.06397872002482,25.831682062343642,2460100.0
1999-08-17,40.94,41.75,40.44,41.63,2835900.0,0.0,1.0,25.143819867625975,25.641291633448574,24.836738530698447,25.567592112585967,2835900.0
1999-08-16,40.0,41.5,40.0,40.88,2386900.0,0.0,1.0,24.566506954202225,25.48775096498481,24.566506954202225,25.106970107194677,2386900.0
1999-08-13,39.38,40.69,39.25,40.0,2967600.0,0.0,1.0,24.185726096412093,24.990279199162213,24.10588494881093,24.566506954202225,2967600.0
1999-08-12,39.38,39.44,38.94,39.13,2207200.0,0.0,1.0,24.185726096412093,24.22257585684339,23.915494519915864,24.032185427948328,2207200.0
1999-08-11,39.69,40.13,39.13,39.38,3390000.0,0.0,1.0,24.376116525307157,24.646348101803383,24.032185427948328,24.185726096412093,3390000.0
1999-08-10,40.69,40.81,39.69,39.75,3726800.0,0.0,1.0,24.990279199162213,25.06397872002482,24.376116525307157,24.412966285738463,3726800.0
1999-08-09,40.56,41.25,40.06,40.88,2013000.0,0.0,1.0,24.91043805156106,25.334210296521043,24.60335671463353,25.106970107194677,2013000.0
1999-08-06,41.44,41.63,40.13,40.31,2710600.0,0.0,1.0,25.450901204553503,25.567592112585967,24.646348101803383,24.756897383097293,2710600.0
1999-08-05,42.0,42.38,41.5,41.69,2184100.0,0.0,1.0,25.794832301912336,26.02821411797726,25.48775096498481,25.60444187301727,2184100.0
1999-08-04,42.31,42.38,41.75,42.0,1724200.0,0.0,1.0,25.985222730807404,26.02821411797726,25.641291633448574,25.794832301912336,1724200.0
1999-08-03,42.5,42.81,41.81,42.38,2286700.0,0.0,1.0,26.101913638839864,26.292304067734932,25.678141393879876,26.02821411797726,2286700.0
1999-08-02,41.5,42.81,41.44,42.75,2372700.0,0.0,1.0,25.48775096498481,26.292304067734932,25.450901204553503,26.25545430730363,2372700.0
1999-07-30,41.5,42.0,41.31,41.69,2506700.0,0.0,1.0,25.48775096498481,25.794832301912336,25.37106005695235,25.60444187301727,2506700.0
1999-07-29,41.5,41.94,41.31,41.69,2795800.0,0.0,1.0,25.48775096498481,25.75798254148103,25.37106005695235,25.60444187301727,2795800.0
1999-07-28,43.0,43.44,41.75,42.0,3613300.0,0.0,1.0,26.408994975767392,26.679226552263614,25.641291633448574,25.794832301912336,3613300.0
1999-07-27,42.63,42.94,42.13,42.19,2534200.0,0.0,1.0,26.181754786441022,26.372145215336086,25.874673449513494,25.911523209944797,2534200.0
1999-07-26,41.5,42.63,41.44,42.63,2415200.0,0.0,1.0,25.48775096498481,26.181754786441022,25.450901204553503,26.181754786441022,2415200.0
1999-07-23,42.06,42.56,41.56,42.0,1973800.0,0.0,1.0,25.831682062343642,26.13876339927117,25.524600725416114,25.794832301912336,1973800.0
1999-07-22,42.94,43.31,42.06,42.25,1995300.0,0.0,1.0,26.372145215336086,26.59938540466246,25.831682062343642,25.9483729703761,1995300.0
1999-07-21,42.63,43.13,42.31,43.0,2035000.0,0.0,1.0,26.181754786441022,26.48883612336855,25.985222730807404,26.408994975767392,2035000.0
1999-07-20,43.06,43.44,42.38,42.81,2570800.0,0.0,1.0,26.445844736198698,26.679226552263614,26.02821411797726,26.292304067734932,2570800.0
1999-07-19,44.0,44.0,43.31,43.44,2145000.0,0.0,1.0,27.023157649622448,27.023157649622448,26.59938540466246,26.679226552263614,2145000.0
1999-07-16,43.75,44.13,43.5,44.13,1718600.0,0.0,1.0,26.869616981158686,27.102998797223606,26.71607631269492,27.102998797223606,1718600.0
1999-07-15,44.38,44.75,43.63,43.69,2053800.0,0.0,1.0,27.25653946568737,27.48377965501374,26.795917460296078,26.83276722072738,2053800.0
1999-07-14,44.5,44.69,43.56,44.13,1696400.0,0.0,1.0,27.330238986549976,27.446929894582436,26.752926073126226,27.102998797223606,1696400.0
1999-07-13,43.25,45.25,43.13,44.75,3641100.0,0.0,1.0,26.562535644231154,27.790860991941265,26.48883612336855,27.48377965501374,3641100.0
1999-07-12,43.88,44.19,43.5,43.94,3069800.0,0.0,1.0,26.949458128759844,27.139848557654908,26.71607631269492,26.986307889191142,3069800.0
1999-07-09,41.25,44.75,41.19,44.56,8655800.0,0.0,1.0,25.334210296521043,27.48377965501374,25.29736053608974,27.36708874698128,8655800.0
1999-07-08,40.38,40.88,39.88,40.63,2967900.0,0.0,1.0,24.79988877026715,25.106970107194677,24.49280743333962,24.95342943873091,2967900.0
1999-07-07,40.94,41.06,40.0,41.06,3770900.0,0.0,1.0,25.143819867625975,25.217519388488586,24.566506954202225,25.217519388488586,3770900.0
1999-07-06,40.31,40.94,40.31,40.69,2149600.0,0.0,1.0,24.756897383097293,25.143819867625975,24.756897383097293,24.990279199162213,2149600.0
1999-07-02,41.38,41.81,40.75,41.06,1685700.0,0.0,1.0,25.414051444122205,25.678141393879876,25.02712895959352,25.217519388488586,1685700.0
1999-07-01,41.13,41.69,40.56,41.69,2669800.0,0.0,1.0,25.26051077565844,25.60444187301727,24.91043805156106,25.60444187301727,2669800.0
1999-06-30,41.13,41.31,40.5,41.13,3566000.0,0.0,1.0,25.26051077565844,25.37106005695235,24.873588291129753,25.26051077565844,3566000.0
1999-06-29,40.5,41.56,40.44,41.44,3383600.0,0.0,1.0,24.873588291129753,25.524600725416114,24.836738530698447,25.450901204553503,3383600.0
1999-06-28,39.88,40.31,39.75,40.25,2456700.0,0.0,1.0,24.49280743333962,24.756897383097293,24.412966285738463,24.720047622665987,2456700.0
1999-06-25,40.0,40.38,39.56,39.63,1524300.0,0.0,1.0,24.566506954202225,24.79988877026715,24.296275377706003,24.339266764875855,1524300.0
1999-06-24,40.56,40.63,39.75,40.0,2359300.0,0.0,1.0,24.91043805156106,24.95342943873091,24.412966285738463,24.566506954202225,2359300.0
1999-06-23,40.69,40.88,40.25,40.75,1800600.0,0.0,1.0,24.990279199162213,25.106970107194677,24.720047622665987,25.02712895959352,1800600.0
1999-06-22,41.63,42.06,41.0,41.25,1907200.0,0.0,1.0,25.567592112585967,25.831682062343642,25.18066962805728,25.334210296521043,1907200.0
1999-06-21,42.0,42.06,41.44,41.5,2373800.0,0.0,1.0,25.794832301912336,25.831682062343642,25.450901204553503,25.48775096498481,2373800.0
1999-06-18,42.81,42.88,41.88,42.0,3167500.0,0.0,1.0,26.292304067734932,26.335295454904788,25.721132781049732,25.794832301912336,3167500.0
1999-06-17,41.94,42.88,41.94,42.69,2022800.0,0.0,1.0,25.75798254148103,26.335295454904788,25.75798254148103,26.218604546872324,2022800.0
1999-06-16,41.69,42.75,41.69,42.13,2653300.0,0.0,1.0,25.60444187301727,26.25545430730363,25.60444187301727,25.874673449513494,2653300.0
1999-06-15,41.38,42.13,41.38,41.63,2212500.0,0.0,1.0,25.414051444122205,25.874673449513494,25.414051444122205,25.567592112585967,2212500.0
1999-06-14,41.69,42.06,41.19,41.25,2427300.0,0.0,1.0,25.60444187301727,25.831682062343642,25.29736053608974,25.334210296521043,2427300.0
1999-06-11,40.88,42.0,40.75,41.25,3204600.0,0.0,1.0,25.106970107194677,25.794832301912336,25.02712895959352,25.334210296521043,3204600.0
1999-06-10,41.0,41.94,40.06,41.88,3429300.0,0.0,1.0,25.18066962805728,25.75798254148103,24.60335671463353,25.721132781049732,3429300.0
1999-06-09,41.5,41.56,40.56,41.0,3205500.0,0.0,1.0,25.48775096498481,25.524600725416114,24.91043805156106,25.18066962805728,3205500.0
1999-06-08,39.94,40.81,39.81,40.75,2918000.0,0.0,1.0,24.52965719377092,25.06397872002482,24.449816046169765,25.02712895959352,2918000.0
1999-06-07,40.88,41.63,39.94,40.0,2723400.0,0.0,1.0,25.106970107194677,25.567592112585967,24.52965719377092,24.566506954202225,2723400.0
1999-06-04,39.56,41.0,39.25,41.0,3855900.0,0.0,1.0,24.296275377706003,25.18066962805728,24.10588494881093,25.18066962805728,3855900.0
1999-06-03,38.13,39.69,38.13,39.5,3530700.0,0.0,1.0,23.418022754093272,24.376116525307157,23.418022754093272,24.259425617274697,3530700.0
1999-06-02,38.63,39.0,37.75,38.25,2704900.0,0.0,1.0,23.7251040910208,23.95234428034717,23.184640938028352,23.491722274955876,2704900.0
1999-06-01,38.88,38.94,38.0,38.63,2604600.0,0.0,1.0,23.878644759484565,23.915494519915864,23.338181606492114,23.7251040910208,2604600.0
1999-05-28,38.38,38.75,38.0,38.5,2579300.0,0.0,1.0,23.571563422557038,23.798803611883407,23.338181606492114,23.64526294341964,2579300.0
1999-05-27,38.5,39.06,37.75,37.94,3212000.0,0.04875,1.0,23.64526294341964,23.989194040778475,23.184640938028352,23.30133184606081,3212000.0
1999-05-26,39.25,39.31,38.25,38.5,3656600.0,0.0,1.0,24.07495047765159,24.11175294971934,23.461575943189132,23.614919576804745,3656600.0
1999-05-25,38.25,39.25,38.13,38.25,3853800.0,0.0,1.0,23.461575943189132,24.07495047765159,23.387970999053636,23.461575943189132,3853800.0
1999-05-24,39.75,40.06,38.69,38.75,2588300.0,0.0,1.0,24.381637744882823,24.571783850566185,23.731460738352613,23.76826321042036,2588300.0
1999-05-21,40.0,40.44,39.69,39.88,2633900.0,0.0,1.0,24.534981378498436,24.804866173661917,24.34483527281507,24.461376434362943,2633900.0
1999-05-20,40.0,40.75,40.0,40.06,4503300.0,0.0,1.0,24.534981378498436,24.995012279345282,24.534981378498436,24.571783850566185,4503300.0
1999-05-19,40.75,40.88,39.56,40.44,3137500.0,0.0,1.0,24.995012279345282,25.074750968825406,24.265096583334955,24.804866173661917,3137500.0
1999-05-18,39.63,40.75,39.44,40.69,3411300.0,0.0,1.0,24.308032800747327,24.995012279345282,24.19149163919946,24.958209807277534,3411300.0
1999-05-17,39.94,40.0,39.38,39.69,3152300.0,0.0,1.0,24.498178906430688,24.534981378498436,24.154689167131714,24.34483527281507,3152300.0
1999-05-14,40.25,40.75,40.25,40.38,3272700.0,0.0,1.0,24.688325012114053,24.995012279345282,24.688325012114053,24.768063701594173,3272700.0
1999-05-13,41.56,41.56,40.75,40.88,2087500.0,0.0,1.0,25.491845652259876,25.491845652259876,24.995012279345282,25.074750968825406,2087500.0
1999-05-12,41.88,42.06,40.75,41.69,4655600.0,0.0,1.0,25.688125503287864,25.79853291949111,24.995012279345282,25.571584341739996,4655600.0
1999-05-11,40.0,41.94,39.75,41.81,4194900.0,0.0,1.0,24.534981378498436,25.72492797535561,24.381637744882823,25.645189285875492,4194900.0
1999-05-10,40.19,40.25,39.19,39.5,2780900.0,0.0,1.0,24.651522540046304,24.688325012114053,24.038148005583842,24.228294111267207,2780900.0
1999-05-07,40.56,40.88,39.69,40.0,3395200.0,0.0,1.0,24.878471117797417,25.074750968825406,24.34483527281507,24.534981378498436,3395200.0
1999-05-06,40.56,40.94,40.31,40.81,2519600.0,0.0,1.0,24.878471117797417,25.11155344089315,24.7251274841818,25.03181475141303,2519600.0
1999-05-05,40.81,41.0,40.5,40.63,2607800.0,0.0,1.0,25.03181475141303,25.1483559129609,24.84166864572967,24.92140733520979,2607800.0
1999-05-04,41.25,41.5,40.56,40.81,3726100.0,0.0,1.0,25.301699546576515,25.455043180192128,24.878471117797417,25.03181475141303,3726100.0
1999-05-03,42.31,42.75,41.88,42.25,2052300.0,0.0,1.0,25.95187655310672,26.221761348270206,25.688125503287864,25.915074081038973,2052300.0
1999-04-30,41.69,42.56,41.5,42.38,3013400.0,0.0,1.0,25.571584341739996,26.105220186722338,25.455043180192128,25.994812770519097,3013400.0
1999-04-29,42.69,43.13,41.56,41.88,2658600.0,0.0,1.0,26.184958876202455,26.454843671365943,25.491845652259876,25.688125503287864,2658600.0
1999-04-28,43.5,43.75,42.44,42.5,2611600.0,0.0,1.0,26.681792249117052,26.835135882732665,26.03161524258684,26.06841771465459,2611600.0
1999-04-27,43.44,43.69,43.06,43.25,3825700.0,0.0,1.0,26.6449897770493,26.798333410664917,26.411907453953567,26.528448615501436,3825700.0
1999-04-26,44.0,44.63,43.13,43.44,3141600.0,0.0,1.0,26.98847951634828,27.374905473059634,26.454843671365943,26.6449897770493,3141600.0
1999-04-23,44.5,44.81,43.88,44.13,3154800.0,0.0,1.0,27.29516678357951,27.485312889262875,26.91487457221279,27.0682182058284,3154800.0
1999-04-22,45.56,45.94,43.88,44.69,4987500.0,0.0,1.0,27.94534379010972,28.178426113205454,26.91487457221279,27.41170794512738,4987500.0
1999-04-21,44.06,45.38,43.63,45.38,3031000.0,0.0,1.0,27.02528198841603,27.83493637390648,26.761530938597172,27.83493637390648,3031000.0
1999-04-20,43.0,44.5,42.19,44.13,4127100.0,0.0,1.0,26.37510498188582,27.29516678357951,25.878271608971225,27.0682182058284,4127100.0
1999-04-19,44.63,44.81,42.5,43.0,4219400.0,0.0,1.0,27.374905473059634,27.485312889262875,26.06841771465459,26.37510498188582,4219400.0
1999-04-16,44.5,44.88,43.75,44.44,3192100.0,0.0,1.0,27.29516678357951,27.528249106675247,26.835135882732665,27.258364311511762,3192100.0
1999-04-15,44.69,45.13,44.19,44.25,3613300.0,0.0,1.0,27.41170794512738,27.681592740290863,27.105020677896146,27.141823149963898,3613300.0
1999-04-14,46.5,46.75,45.06,45.19,3685200.0,0.0,1.0,28.521915852504435,28.675259486120048,27.63865652287849,27.718395212358608,3685200.0
1999-04-13,45.88,46.88,45.69,46.5,2920200.0,0.0,1.0,28.14162364113771,28.75499817560017,28.025082479589837,28.521915852504435,2920200.0
1999-04-12,45.38,46.44,45.0,45.88,2811000.0,0.0,1.0,27.83493637390648,28.485113380436683,27.601854050810744,28.14162364113771,2811000.0
1999-04-09,46.44,46.63,45.31,45.81,3771000.0,0.0,1.0,28.485113380436683,28.601654541984555,27.792000156494105,28.098687423725337,3771000.0
1999-04-08,46.56,47.06,45.81,46.88,3357200.0,0.0,1.0,28.558718324572183,28.865405591803412,28.098687423725337,28.75499817560017,3357200.0
1999-04-07,46.06,46.88,45.94,46.75,2612700.0,0.0,1.0,28.25203105734095,28.75499817560017,28.178426113205454,28.675259486120048,2612700.0
1999-04-06,46.38,46.69,45.69,46.06,2755600.0,0.0,1.0,28.44831090836894,28.6384570140523,28.025082479589837,28.25203105734095,2755600.0
1999-04-05,46.0,46.88,46.0,46.38,2684000.0,0.0,1.0,28.215228585273202,28.75499817560017,28.215228585273202,28.44831090836894,2684000.0
1999-04-01,45.25,46.0,44.81,45.63,2821100.0,0.0,1.0,27.755197684426356,28.215228585273202,27.485312889262875,27.988280007522093,2821100.0
1999-03-31,45.38,45.44,44.69,45.31,3619800.0,0.0,1.0,27.83493637390648,27.871738845974225,27.41170794512738,27.792000156494105,3619800.0
1999-03-30,45.75,45.75,44.44,45.0,2105800.0,0.0,1.0,28.06188495165759,28.06188495165759,27.258364311511762,27.601854050810744,2105800.0
1999-03-29,44.88,45.69,44.69,45.5,2982600.0,0.0,1.0,27.528249106675247,28.025082479589837,27.41170794512738,27.908541318041973,2982600.0
1999-03-26,44.94,45.25,44.06,44.38,3453100.0,0.0,1.0,27.56505157874299,27.755197684426356,27.02528198841603,27.221561839444018,3453100.0
1999-03-25,43.63,44.94,43.13,44.19,3805600.0,0.0,1.0,26.761530938597172,27.56505157874299,26.454843671365943,27.105020677896146,3805600.0
1999-03-24,42.25,43.44,42.06,43.0,3052600.0,0.0,1.0,25.915074081038973,26.6449897770493,25.79853291949111,26.37510498188582,3052600.0
1999-03-23,42.0,42.63,41.69,42.38,3130700.0,0.0,1.0,25.76173044742336,26.14815640413471,25.571584341739996,25.994812770519097,3130700.0
1999-03-22,43.56,44.19,42.56,42.63,2754100.0,0.0,1.0,26.7185947211848,27.105020677896146,26.105220186722338,26.14815640413471,2754100.0
1999-03-19,44.88,44.94,43.63,43.63,3841400.0,0.0,1.0,27.528249106675247,27.56505157874299,26.761530938597172,26.761530938597172,3841400.0
1999-03-18,43.63,44.5,43.5,43.75,2894900.0,0.0,1.0,26.761530938597172,27.29516678357951,26.681792249117052,26.835135882732665,2894900.0
1999-03-17,44.31,44.63,43.5,43.56,3242900.0,0.0,1.0,27.178625622031646,27.374905473059634,26.681792249117052,26.7185947211848,3242900.0
1999-03-16,44.0,44.63,43.94,43.94,3353700.0,0.0,1.0,26.98847951634828,27.374905473059634,26.951677044280533,26.951677044280533,3353700.0
1999-03-15,43.19,44.94,43.19,44.19,2953600.0,0.0,1.0,26.491646143433687,27.56505157874299,26.491646143433687,27.105020677896146,2953600.0
1999-03-12,44.75,45.13,43.5,44.22,3199800.0,0.0,1.0,27.448510417195127,27.681592740290863,26.681792249117052,27.12342191393002,3199800.0
1999-03-11,44.06,45.13,43.94,44.69,5294100.0,0.04875,1.0,27.02528198841603,27.681592740290863,26.951677044280533,27.41170794512738,5294100.0
1999-03-10,43.25,43.88,42.75,43.75,4445900.0,0.0,1.0,26.499541641792835,26.885546525823575,26.193188559228755,26.805894724356914,4445900.0
1999-03-09,44.69,44.94,43.25,43.5,5331600.0,0.0,1.0,27.38183851957738,27.53501506085942,26.499541641792835,26.652718183074875,5331600.0
1999-03-08,46.38,46.56,45.06,45.25,2778450.0,0.0,2.0,28.41731193864397,28.527599048367037,27.6085398006748,27.72495397204915,2778450.0
1999-03-05,91.0,94.75,90.75,94.31,4223800.0,0.0,1.0,27.87813051333119,29.026954572946487,27.801542242690168,28.892159216618293,8447600.0
1999-03-04,89.38,90.25,88.5,90.13,1930400.0,0.0,1.0,27.38183851957738,27.64836570140813,27.11224780692099,27.61160333150044,3860800.0
1999-03-03,88.88,89.88,88.0,88.88,2913200.0,0.0,1.0,27.228661978295342,27.53501506085942,26.959071265638954,27.228661978295342,5826400.0
1999-03-02,86.56,90.0,86.06,89.88,3192500.0,0.0,1.0,26.51792282674668,27.57177743076711,26.36474628546464,27.53501506085942,6385000.0
1999-03-01,85.25,87.0,84.63,86.56,2115400.0,0.0,1.0,26.116600288587737,26.652718183074875,25.926661377398005,26.51792282674668,4230800.0
1999-02-26,84.31,85.38,83.56,85.0,2381100.0,0.0,1.0,25.828628390977503,26.156426189321063,25.59886357905444,26.040012017946715,4762200.0
1999-02-25,84.38,84.44,83.31,84.06,2181100.0,0.0,1.0,25.850073106756984,25.86845429171083,25.522275308413423,25.75204012033648,4362200.0
1999-02-24,86.0,86.75,85.0,85.0,2353900.0,0.0,1.0,26.346365100510795,26.576129912433853,26.040012017946715,26.040012017946715,4707800.0
1999-02-23,85.88,86.56,85.19,85.69,2324100.0,0.0,1.0,26.309602730603103,26.51792282674668,26.09821910363389,26.25139564491593,4648200.0
1999-02-22,85.13,85.88,84.19,85.63,3039500.0,0.0,1.0,26.079837918680045,26.309602730603103,25.79186602106981,26.233014459962085,6079000.0
1999-02-19,83.0,85.63,82.94,85.56,3208900.0,0.0,1.0,25.427305852818556,26.233014459962085,25.408924667864714,26.2115697441826,6417800.0
1999-02-18,81.25,82.94,81.13,82.94,2396900.0,0.0,1.0,24.891187958331418,25.408924667864714,24.854425588423727,25.408924667864714,4793800.0
1999-02-17,81.13,81.5,80.19,80.5,1321200.0,0.0,1.0,24.854425588423727,24.96777622897244,24.566453690813496,24.66142314640836,2642400.0
1999-02-16,81.25,82.13,81.19,81.81,1574700.0,0.0,1.0,24.891187958331418,25.160778670987806,24.872806773377572,25.062745684567304,3149400.0
1999-02-12,81.63,82.0,80.63,81.31,1313100.0,0.0,1.0,25.007602129705766,25.12095277025448,24.70124904714169,24.909569143285264,2626200.0
1999-02-11,79.63,82.0,79.19,82.0,1380900.0,0.0,1.0,24.39489596457761,25.12095277025448,24.260100608249417,25.12095277025448,2761800.0
1999-02-10,80.25,80.38,79.31,79.88,1735300.0,0.0,1.0,24.58483487576734,24.62466077650067,24.296862978157108,24.47148423521863,3470600.0
1999-02-09,80.0,81.38,80.0,80.25,1753200.0,0.0,1.0,24.50824660512632,24.93101385906475,24.50824660512632,24.58483487576734,3506400.0
1999-02-08,80.31,81.5,79.88,80.88,1757900.0,0.0,1.0,24.603216060721184,24.96777622897244,24.47148423521863,24.77783731778271,3515800.0
1999-02-05,81.0,81.44,79.88,80.31,1351300.0,0.0,1.0,24.8145996876904,24.949395044018594,24.47148423521863,24.603216060721184,2702600.0
1999-02-04,82.0,82.0,80.25,80.75,2899800.0,0.0,1.0,25.12095277025448,25.12095277025448,24.58483487576734,24.73801141704938,5799600.0
1999-02-03,79.0,81.5,79.0,81.38,3148300.0,0.0,1.0,24.20189352256224,24.96777622897244,24.20189352256224,24.93101385906475,6296600.0
1999-02-02,79.0,79.13,78.06,79.06,1639600.0,0.0,1.0,24.20189352256224,24.24171942329557,23.913921624952007,24.220274707516086,3279200.0
1999-02-01,78.75,79.69,78.25,79.38,1468400.0,0.0,1.0,24.125305251921223,24.413277149531456,23.972128710639183,24.31830769393659,2936800.0
1999-01-29,78.25,79.81,77.56,78.81,1277300.0,0.0,1.0,23.972128710639183,24.450039519439144,23.760745083669967,24.14368643687507,2554600.0
1999-01-28,78.5,79.5,78.0,78.13,2154900.0,0.0,1.0,24.0487169812802,24.35507006384428,23.89554043999816,23.93536634073149,4309800.0
1999-01-27,79.19,79.94,78.5,78.5,2584700.0,0.0,1.0,24.260100608249417,24.489865420172475,24.0487169812802,24.0487169812802,5169400.0
1999-01-26,76.44,80.63,76.25,78.94,4272400.0,0.0,1.0,23.4176296311982,24.70124904714169,23.359422545511023,24.183512337608395,8544800.0
1999-01-25,75.5,76.44,75.34,75.88,2159500.0,0.0,1.0,23.129657733587965,23.4176296311982,23.080641240377712,23.246071904962314,4319000.0
1999-01-22,76.13,78.13,75.63,76.0,1694700.0,0.0,1.0,23.322660175603332,23.93536634073149,23.169483634321292,23.282834274870005,3389400.0
1999-01-21,77.88,78.19,75.75,76.69,1149100.0,0.0,1.0,23.858778070090473,23.953747525685337,23.206246004228984,23.494217901839217,2298200.0
1999-01-20,79.0,79.38,77.5,77.75,1476800.0,0.0,1.0,24.20189352256224,24.31830769393659,23.74236389871612,23.818952169357143,2953600.0
1999-01-19,77.5,79.56,76.31,79.19,1668600.0,0.0,1.0,23.74236389871612,24.373451248798126,23.37780373046487,24.260100608249417,3337200.0
1999-01-15,76.88,78.38,76.19,77.5,1992500.0,0.0,1.0,23.552424987526393,24.01195461137251,23.341041360557178,23.74236389871612,3985000.0
1999-01-14,76.0,76.63,75.06,76.06,1575600.0,0.0,1.0,23.282834274870005,23.47583671688537,22.99486237725977,23.30121545982385,3151200.0
1999-01-13,74.38,77.5,71.88,77.0,2390400.0,0.0,1.0,22.786542281116194,23.74236389871612,22.020659574706,23.589187357434085,4780800.0
1999-01-12,78.13,78.25,75.31,75.31,1731400.0,0.0,1.0,23.93536634073149,23.972128710639183,23.07145064790079,23.07145064790079,3462800.0
1999-01-11,79.13,80.0,77.75,77.88,2164600.0,0.0,1.0,24.24171942329557,24.50824660512632,23.818952169357143,23.858778070090473,4329200.0
1999-01-08,77.63,80.75,77.5,80.5,2199400.0,0.0,1.0,23.78218979944945,24.73801141704938,23.74236389871612,24.66142314640836,4398800.0
1999-01-07,76.88,78.63,76.75,77.88,2068500.0,0.0,1.0,23.552424987526393,24.08854288201353,23.512599086793063,23.858778070090473,4137000.0
